sc_point_gid,class,capacity,capital_adder_per_mw,cf
48129,8,222.33,0,0.9946
48130,8,216.02,0,0.9946
48131,8,205.57,0,0.9946
48132,8,120.41,0,0.9946
48133,8,124.51,0,0.9946
48134,8,123.33,0,0.9946
48135,8,49.01,0,0.9946
48407,9,303.15,0,0.9945
48408,9,316.7,0,0.9942
48409,9,223.79,0,0.9942
48410,9,73.29,0,0.9942
48411,9,240.32,0,0.9943
48412,9,253.35,0,0.9943
48413,9,266.8,0,0.9943
48414,9,174.29,0,0.9942
48415,9,254.06,0,0.9942
48416,9,219.4,0,0.9943
48417,9,139.33,0,0.9943
48418,9,29.25,0,0.9943
48736,8,258.79,0,0.9946
48737,7,360.81,0,0.9947
48738,7,465.46,0,0.9947
48739,7,460.11,0,0.9947
48740,8,379.05,0,0.9946
48741,7,188.23,0,0.9947
48742,8,65.43,0,0.9946
48743,8,42.96,0,0.9946
48744,7,64.05,0,0.9948
48745,8,46.97,0,0.9945
48746,8,73.31,0,0.9945
48747,7,193.2,0,0.9948
48748,7,292.9,0,0.9947
48749,7,110.81,0,0.9947
48750,7,7.39,0,0.9948
48751,7,1.95,0,0.9947
48752,7,7.65,0,0.9948
48757,7,50.93,0,0.9948
48758,7,46.26,0,0.9947
48759,7,4.47,0,0.9947
48760,7,97.8,0,0.9948
48761,7,120.2,0,0.9948
48762,7,213.49,0,0.9948
48763,8,304.34,0,0.9944
48764,8,307.65,0,0.9944
48765,7,513.28,0,0.9948
48766,7,458.18,0,0.9948
48767,7,324.79,0,0.9947
48768,7,341.49,0,0.9948
48769,8,146.68,0,0.9945
48770,7,323.13,0,0.9948
48771,7,296.99,0,0.9948
48772,7,339.01,0,0.9947
48773,7,477.09,0,0.9948
48774,7,324.77,0,0.9948
48775,7,430.19,0,0.9947
48776,7,445.34,0,0.9947
48777,7,392.0,0,0.9948
48778,7,283.78,0,0.9947
48779,7,271.89,0,0.9947
48780,7,357.9,0,0.9947
