start,end,polarity,voltage,cost_MUSD,length_miles
46dae4d4627570456b79473173f92f0f,9e93087b5c0158b50884f9c44a535944,ac,345,211.87,69.12
58e8a856b341bef0d6146e39f5a62c6f,d2f5a3d588f126cdc58997a0398ab960,ac,138,206.8,108.31
58e8a856b341bef0d6146e39f5a62c6f,d457c0235036396f11714cb337bc0445,ac,138,116.99,67.62
3f99f75070c46d814282558b9c7d7bbd,d388a37fd8f568450551b51ae4d2f124,ac,230,72.79,27.69
3f99f75070c46d814282558b9c7d7bbd,75b3ef7f6b2e155c5ff3a5b2c32fed80,ac,230,109.25,53.86
3f99f75070c46d814282558b9c7d7bbd,0c2da1c3364eb2e4d2b9d340c246eb96,ac,230,66.63,31.92
3f99f75070c46d814282558b9c7d7bbd,1efb25cb641ab471866f024e13c16f30,ac,230,87.78,44.01
3f99f75070c46d814282558b9c7d7bbd,05b078717c0d74c1e99adc22b314fbec,ac,230,110.57,57.16
3f99f75070c46d814282558b9c7d7bbd,4855e26d826415333fb974a0414f395c,ac,230,126.07,64.99
3f99f75070c46d814282558b9c7d7bbd,357f66ee72a38eb44426b0942901f810,ac,230,78.48,40.46
65c5532392c79b258bc34ee22c9cadcb,e1f581b9f9af4ca9be996aa40da6759e,ac,500,52.57,13.14
aa0b1e488399147a304e5edab76264a2,c7d221904d33bef269cad82b3a085cf4,ac,345,192.53,64.91
eb61c2b1b1bf5d25c86da9fceef54538,5dc86332c108bc63cafa5c4ea0d34ae1,ac,230,46.53,20.41
220222df17837f0fd0d46fa5c6466eec,c7f1734f2e7b3ea403e447de4a566ed2,ac,230,39.51,18.06
4a4ae8ed6f8e3608223f48427320c936,9dc6864f20548aa7f9d8500bc28dafef,ac,138,41.52,22.1
4a4ae8ed6f8e3608223f48427320c936,5dc86332c108bc63cafa5c4ea0d34ae1,ac,138,37.68,20.06
b9ed46d1ff01c4fb8e3f2453091804d0,c7d221904d33bef269cad82b3a085cf4,ac,138,48.09,27.94
b9ed46d1ff01c4fb8e3f2453091804d0,37ec76c1599f1e673d008da0748e9e65,ac,138,58.23,33.84
220222df17837f0fd0d46fa5c6466eec,74890305f6e5581d18ccfdbc2dbd7939,ac,500,98.11,19.83
220222df17837f0fd0d46fa5c6466eec,822101d70094b444b08be638059568f2,ac,500,153.1,37.47
7cff4ce87d7f2179d73e7959bf213529,4a4ae8ed6f8e3608223f48427320c936,ac,138,37.06,19.39
7cff4ce87d7f2179d73e7959bf213529,9e7a5230cbf7fe37e92974e2c2a3ac94,ac,138,40.28,22.3
7cff4ce87d7f2179d73e7959bf213529,3f258712c3ba708ba78a60afde94352a,ac,138,42.03,23.11
7cff4ce87d7f2179d73e7959bf213529,813eeabc699a579de7002bc48c527773,ac,138,45.27,25.65
7cff4ce87d7f2179d73e7959bf213529,a2d22c3252eb5505ba9b1899cda9dad2,ac,138,51.98,29.28
713dc417a38ad80fdf481609ea2ac4b5,d8da124409cad437d5d2c35b101e3b91,ac,138,55.44,31.91
713dc417a38ad80fdf481609ea2ac4b5,9a57c8a15e234d292c73a1b1719ef945,ac,138,60.61,35.23
713dc417a38ad80fdf481609ea2ac4b5,3c9698c0f03b91734221692551383ed9,ac,138,37.99,21.77
713dc417a38ad80fdf481609ea2ac4b5,1dafefd96cadff8d26613a66af7d43a4,ac,138,36.79,21.13
713dc417a38ad80fdf481609ea2ac4b5,56d271e961fd402f9b0fee53fbaa9ee9,ac,138,66.8,38.79
713dc417a38ad80fdf481609ea2ac4b5,785230e0cbadc11a6fbff0514e224863,ac,345,315.39,105.16
713dc417a38ad80fdf481609ea2ac4b5,46ca81a7c598a5230b6e7d0de3e83d76,ac,345,236.32,79.0
713dc417a38ad80fdf481609ea2ac4b5,46dae4d4627570456b79473173f92f0f,ac,345,111.42,37.25
9dc6864f20548aa7f9d8500bc28dafef,eb61c2b1b1bf5d25c86da9fceef54538,ac,230,32.64,13.89
9dc6864f20548aa7f9d8500bc28dafef,5dc86332c108bc63cafa5c4ea0d34ae1,ac,138,36.62,18.49
d68229f521316a03b517e42128c87060,e9720a717745574cd81f22b988c3d190,ac,138,61.7,31.88
c7d221904d33bef269cad82b3a085cf4,de8e50b140cc0fe8da2c6c48bcbb378a,ac,138,78.52,45.4
c7d221904d33bef269cad82b3a085cf4,ef76a95879354195a081baae73bc980d,ac,230,132.21,73.18
c4a8744c537cc4c5c147292d6ca84144,3eed6d27b0b2dd008c1be88cce8245fc,ac,138,52.31,30.42
c4a8744c537cc4c5c147292d6ca84144,96d0c915590dd1e5555bbade3cd586e1,ac,138,52.07,30.35
c4a8744c537cc4c5c147292d6ca84144,6948fe29bc5c515c2c99aac111cbd38c,ac,138,73.08,42.58
658110253a6a191c49bb54f156dab00c,77d2199dacf7f89b2f49023abcee281e,ac,138,61.35,33.27
658110253a6a191c49bb54f156dab00c,03ac9114c7129baec1f7f55d8ae23b12,ac,138,45.24,23.52
658110253a6a191c49bb54f156dab00c,0da6699ac8ae7aee51de72fee5ceb4ab,ac,138,54.86,30.15
658110253a6a191c49bb54f156dab00c,09cebede4af0d4132c15c26dab7f641c,ac,138,65.6,35.98
3eed6d27b0b2dd008c1be88cce8245fc,c7d221904d33bef269cad82b3a085cf4,ac,230,55.33,30.55
3eed6d27b0b2dd008c1be88cce8245fc,de8e50b140cc0fe8da2c6c48bcbb378a,ac,230,59.4,32.6
3eed6d27b0b2dd008c1be88cce8245fc,6948fe29bc5c515c2c99aac111cbd38c,ac,230,62.47,34.56
658110253a6a191c49bb54f156dab00c,022c7571627e602f177b9ea2d718151c,ac,230,119.5,61.31
658110253a6a191c49bb54f156dab00c,d3952b85dfe9e8b3b9c453532beb7208,ac,230,102.18,50.59
3eed6d27b0b2dd008c1be88cce8245fc,297acc479fa23f004e223c49fea5e1f3,ac,345,383.27,128.99
3eed6d27b0b2dd008c1be88cce8245fc,48ad2736ecc89272abbc29dcb09b9209,ac,345,443.02,149.7
3eed6d27b0b2dd008c1be88cce8245fc,ef76a95879354195a081baae73bc980d,ac,345,255.27,85.67
e1f581b9f9af4ca9be996aa40da6759e,813eeabc699a579de7002bc48c527773,ac,138,42.48,24.22
e1f581b9f9af4ca9be996aa40da6759e,a2d22c3252eb5505ba9b1899cda9dad2,ac,138,49.67,28.17
55ed3f83ee5791beccc8b66f29bf4c97,845a3c1380d0cb46b59a0b95c7712874,ac,138,66.55,38.12
f1e9e809306242b3cf6803cec01d1771,be7c20a83fb93c62352414aa58e525c2,ac,161,59.71,32.27
f1e9e809306242b3cf6803cec01d1771,4231962b766e3f90f64fa07e4fc2d5cf,ac,161,67.86,37.02
cbef11302d5755e59c44e8e00d6d2349,8e88848cecf2dfe586dab1e65a48850f,ac,138,50.52,28.45
cbef11302d5755e59c44e8e00d6d2349,09cebede4af0d4132c15c26dab7f641c,ac,138,82.28,44.78
cbef11302d5755e59c44e8e00d6d2349,f048e308e7e425a59898a5339731e429,ac,138,37.14,20.79
772be51775b3d732ec124eb9aef562f3,f021a5566d8509939615e02a20f267e3,ac,138,54.24,31.64
772be51775b3d732ec124eb9aef562f3,c937a83c368471c796797f022e275555,ac,138,79.25,46.12
772be51775b3d732ec124eb9aef562f3,96d0c915590dd1e5555bbade3cd586e1,ac,138,49.86,28.98
3609856d4fe53bcb826693f3ee2efe65,f8ac4f1aea6b471b813407c27414c568,ac,500,358.09,93.51
208528088dc87a4bd6b73796b96b0085,d2f5a3d588f126cdc58997a0398ab960,ac,138,177.34,88.13
208528088dc87a4bd6b73796b96b0085,d457c0235036396f11714cb337bc0445,ac,138,122.94,70.7
40578fbf4c594ee242e5cd224b077c10,dbc6f53e8aa4b30d61366ddc81b17a91,ac,138,42.6,23.3
40578fbf4c594ee242e5cd224b077c10,75b3ef7f6b2e155c5ff3a5b2c32fed80,ac,138,68.67,36.1
40578fbf4c594ee242e5cd224b077c10,0c2da1c3364eb2e4d2b9d340c246eb96,ac,138,76.51,41.87
40578fbf4c594ee242e5cd224b077c10,5ef1ae37fb31cc43c3e06f59feebb218,ac,138,96.24,53.73
40578fbf4c594ee242e5cd224b077c10,05b078717c0d74c1e99adc22b314fbec,ac,138,44.87,23.36
0c2da1c3364eb2e4d2b9d340c246eb96,a6835971b07994243412ed59f9c5f310,ac,230,109.35,52.88
0c2da1c3364eb2e4d2b9d340c246eb96,5ef1ae37fb31cc43c3e06f59feebb218,ac,230,153.72,80.91
0c2da1c3364eb2e4d2b9d340c246eb96,05b078717c0d74c1e99adc22b314fbec,ac,230,68.12,35.91
0c2da1c3364eb2e4d2b9d340c246eb96,93014dfaa6823356f26b59235381ce68,ac,230,149.22,79.64
e00b22b1c6734a2507a16cc866201315,05e8138abf6b899ed6bf8f3327eb0c73,ac,500,810.54,202.93
e00b22b1c6734a2507a16cc866201315,b490d45a46adc7834904a9799103d049,ac,500,379.09,97.92
41f6b634f63b40832879f0cf2d7df78c,2b58c39a3e7bd2344030e2c500df624b,ac,161,47.63,26.25
0da6699ac8ae7aee51de72fee5ceb4ab,09cebede4af0d4132c15c26dab7f641c,ac,138,48.88,26.81
8f48ba716a4af57ae9b2e0308c871c00,a14fd85ebbd38dbeddf3cd65ba2c1da1,ac,230,75.93,29.63
8f48ba716a4af57ae9b2e0308c871c00,c0e2bf725db7e7a854b8c181154d8059,ac,230,35.29,13.93
8f48ba716a4af57ae9b2e0308c871c00,a370afda41a7ae62dcb8d1b721b92bed,ac,230,38.21,14.95
fb5e2d99bdb7dbb38d7903d17d3ead5d,56b42b0aecd33d5685b4c0ee2da477b2,ac,345,167.13,54.9
fb5e2d99bdb7dbb38d7903d17d3ead5d,496425995e95339e49b41c04a3fc1bee,ac,138,102.61,58.44
fb5e2d99bdb7dbb38d7903d17d3ead5d,845a3c1380d0cb46b59a0b95c7712874,ac,138,29.11,16.71
42b88c8b68686b308746c7b9667ecb2c,f1e9e809306242b3cf6803cec01d1771,ac,161,41.1,22.83
42b88c8b68686b308746c7b9667ecb2c,3a2ca3f7b805be6481955d28feb72a2b,ac,161,43.11,24.17
42b88c8b68686b308746c7b9667ecb2c,3e8242853ca7831eb03da9c1cef03f61,ac,161,42.22,23.62
9a57c8a15e234d292c73a1b1719ef945,3c9698c0f03b91734221692551383ed9,ac,138,66.12,38.36
9a57c8a15e234d292c73a1b1719ef945,56d271e961fd402f9b0fee53fbaa9ee9,ac,138,45.12,26.17
4480a9b9f076fedfce83aaebc13c5368,3f2aeb5c93e94f71e8226b1146649656,ac,138,76.27,43.03
4480a9b9f076fedfce83aaebc13c5368,36bddf5b1a3c2410ac9a49a4fbb22a07,ac,138,71.35,41.06
8f48ba716a4af57ae9b2e0308c871c00,f916b2ed383e62ec91b915de8ba77e0b,ac,500,106.68,19.26
8f48ba716a4af57ae9b2e0308c871c00,74890305f6e5581d18ccfdbc2dbd7939,ac,500,118.32,21.1
8f48ba716a4af57ae9b2e0308c871c00,822101d70094b444b08be638059568f2,ac,500,221.68,51.23
8f48ba716a4af57ae9b2e0308c871c00,1a8207690ac54d845f7a57dd468970fa,ac,500,198.42,46.06
4480a9b9f076fedfce83aaebc13c5368,9e93087b5c0158b50884f9c44a535944,ac,345,251.55,79.32
4480a9b9f076fedfce83aaebc13c5368,56b42b0aecd33d5685b4c0ee2da477b2,ac,345,165.4,54.72
a370afda41a7ae62dcb8d1b721b92bed,c999d5b6b8bab8662faae7fafe463f04,ac,230,39.16,16.53
f021a5566d8509939615e02a20f267e3,373a82b829a0b64b5091565c70e532ab,ac,138,39.36,22.95
a370afda41a7ae62dcb8d1b721b92bed,9dc6864f20548aa7f9d8500bc28dafef,ac,138,39.96,20.69
3f12cc3464d7a80a7706f970dc254bb7,3e8242853ca7831eb03da9c1cef03f61,ac,161,51.81,29.19
0813c2f03e941f5b24226a7a9772b8dd,c15a8669f594397efb3fa90138fffaae,ac,500,124.51,31.24
158388770a41292b277c199ca8d95ccf,a14fd85ebbd38dbeddf3cd65ba2c1da1,ac,138,53.18,25.72
158388770a41292b277c199ca8d95ccf,c7f1734f2e7b3ea403e447de4a566ed2,ac,138,54.3,28.53
158388770a41292b277c199ca8d95ccf,220222df17837f0fd0d46fa5c6466eec,ac,230,46.9,21.96
158388770a41292b277c199ca8d95ccf,f048e308e7e425a59898a5339731e429,ac,230,35.9,17.48
158388770a41292b277c199ca8d95ccf,822101d70094b444b08be638059568f2,ac,230,44.98,20.48
f021a5566d8509939615e02a20f267e3,c937a83c368471c796797f022e275555,ac,345,77.39,26.11
f021a5566d8509939615e02a20f267e3,48ad2736ecc89272abbc29dcb09b9209,ac,345,98.91,33.44
785230e0cbadc11a6fbff0514e224863,3f2aeb5c93e94f71e8226b1146649656,ac,138,54.65,31.2
785230e0cbadc11a6fbff0514e224863,36bddf5b1a3c2410ac9a49a4fbb22a07,ac,138,72.28,41.09
5d1b48a9347cea56614eb2257b664102,1e8e558bc995a5e14d58712b7689c117,ac,138,42.63,24.09
5d1b48a9347cea56614eb2257b664102,2a9810ce40f5465f42d5c9ef7fb9908b,ac,138,65.75,37.0
5d1b48a9347cea56614eb2257b664102,1d514c090bf341efbd39d07dbec0b51a,ac,138,53.53,29.95
5d1b48a9347cea56614eb2257b664102,55ed3f83ee5791beccc8b66f29bf4c97,ac,138,53.39,30.43
732586672f67e2d70dc6f03919651783,3f258712c3ba708ba78a60afde94352a,ac,230,42.92,22.12
c0e2bf725db7e7a854b8c181154d8059,74890305f6e5581d18ccfdbc2dbd7939,ac,230,76.03,27.9
c0e2bf725db7e7a854b8c181154d8059,c999d5b6b8bab8662faae7fafe463f04,ac,138,34.86,17.15
3776eddabd032b9e07745c212a4f485f,48ad2736ecc89272abbc29dcb09b9209,ac,345,98.89,33.42
732586672f67e2d70dc6f03919651783,e1f581b9f9af4ca9be996aa40da6759e,ac,138,38.92,22.15
845a3c1380d0cb46b59a0b95c7712874,4480a9b9f076fedfce83aaebc13c5368,ac,138,59.03,33.51
785230e0cbadc11a6fbff0514e224863,4480a9b9f076fedfce83aaebc13c5368,ac,345,145.46,47.33
3129d1320d963d075ae91a00477b0b1d,964bcc390ec2df5252bc3eef11f19207,ac,138,59.59,32.37
851e18c0d7e888a570819db21c0d8f64,0813c2f03e941f5b24226a7a9772b8dd,ac,161,39.63,21.72
851e18c0d7e888a570819db21c0d8f64,76972a62b246217a5118ac29d7439b43,ac,161,58.12,32.48
851e18c0d7e888a570819db21c0d8f64,f596a9d9388466f78ea59595630eb56b,ac,161,63.13,34.94
851e18c0d7e888a570819db21c0d8f64,41f6b634f63b40832879f0cf2d7df78c,ac,161,50.15,27.87
3f258712c3ba708ba78a60afde94352a,5dc86332c108bc63cafa5c4ea0d34ae1,ac,230,77.93,39.17
3f258712c3ba708ba78a60afde94352a,e1f581b9f9af4ca9be996aa40da6759e,ac,230,81.18,43.54
3f258712c3ba708ba78a60afde94352a,4d8ab89733dd9a88f1a9d130ca675c2e,ac,230,84.83,44.59
3f258712c3ba708ba78a60afde94352a,27e5b67fd10a082a605ee7d995f69eca,ac,230,76.81,40.93
08b41ec0a7a71415ee6b932e222d8af3,3e8242853ca7831eb03da9c1cef03f61,ac,230,37.97,20.11
3c9698c0f03b91734221692551383ed9,3002c4f3485b1e76717e48f96e5fcbe7,ac,138,50.9,29.14
08b41ec0a7a71415ee6b932e222d8af3,3090f54f8d8eecd6469c3a9eb3ddb48a,ac,138,41.49,23.39
7ef6c2494e3925e414c7730d6455b50f,9dc6864f20548aa7f9d8500bc28dafef,ac,230,38.64,19.98
7ef6c2494e3925e414c7730d6455b50f,3f258712c3ba708ba78a60afde94352a,ac,230,36.83,19.08
d388a37fd8f568450551b51ae4d2f124,75b3ef7f6b2e155c5ff3a5b2c32fed80,ac,230,113.26,46.88
d388a37fd8f568450551b51ae4d2f124,0c2da1c3364eb2e4d2b9d340c246eb96,ac,230,89.75,35.46
1f12a716b17bee8c7de14c39f20520f0,16757f4d90fa4e95156541c44c6c6ec9,ac,345,332.35,106.18
c3aee0f10708a26e5ed3d114424a5ddb,3129d1320d963d075ae91a00477b0b1d,ac,138,55.13,29.7
c3aee0f10708a26e5ed3d114424a5ddb,ee47078b05280b77fafcac5685dfa9d4,ac,138,65.59,36.19
c3aee0f10708a26e5ed3d114424a5ddb,c628a31fa9fef9287399f24fc717e6f7,ac,138,56.6,31.85
996a06e8c7029874b4092109ca2fe99e,713dc417a38ad80fdf481609ea2ac4b5,ac,138,116.82,66.72
996a06e8c7029874b4092109ca2fe99e,785230e0cbadc11a6fbff0514e224863,ac,138,73.21,42.2
996a06e8c7029874b4092109ca2fe99e,ba3f349ccf03db34ffe32da4a234cad2,ac,138,77.69,44.37
996a06e8c7029874b4092109ca2fe99e,46dae4d4627570456b79473173f92f0f,ac,138,59.88,34.12
996a06e8c7029874b4092109ca2fe99e,3002c4f3485b1e76717e48f96e5fcbe7,ac,138,60.21,34.17
996a06e8c7029874b4092109ca2fe99e,f469935e9c18498f6310397a3f1a73da,ac,138,62.4,34.3
b490d45a46adc7834904a9799103d049,9fdd565833dd9171d4b521bb517885ca,ac,230,486.32,248.9
b490d45a46adc7834904a9799103d049,c2297c5aa24168fcde9a0f0ad4547771,ac,500,473.68,122.26
b490d45a46adc7834904a9799103d049,05e8138abf6b899ed6bf8f3327eb0c73,ac,500,702.0,176.87
527490f08486bf8af2b8d0bf6e73911b,d18b09180684862f5665e1932fdb54fb,ac,138,35.57,20.37
527490f08486bf8af2b8d0bf6e73911b,645f86b5cec4da0a56ffea7a891720c9,ac,138,59.11,33.68
2960e42eb36dbb046a6ee3707bd2d290,f596a9d9388466f78ea59595630eb56b,ac,138,78.33,43.39
b5d997d49edee834f331c4c9c10fb022,ee47078b05280b77fafcac5685dfa9d4,ac,138,58.82,33.31
b5d997d49edee834f331c4c9c10fb022,1daacb6a37dcb2a8611908073a49a14b,ac,138,53.58,30.82
527490f08486bf8af2b8d0bf6e73911b,d68229f521316a03b517e42128c87060,ac,230,45.53,23.24
527490f08486bf8af2b8d0bf6e73911b,e9720a717745574cd81f22b988c3d190,ac,230,85.54,43.24
1c39c39d1a341ba03ae48a942c6a43ef,a370afda41a7ae62dcb8d1b721b92bed,ac,138,35.89,17.15
1c39c39d1a341ba03ae48a942c6a43ef,1a8207690ac54d845f7a57dd468970fa,ac,138,37.6,20.47
1c39c39d1a341ba03ae48a942c6a43ef,9dc6864f20548aa7f9d8500bc28dafef,ac,138,38.66,20.9
1c39c39d1a341ba03ae48a942c6a43ef,c999d5b6b8bab8662faae7fafe463f04,ac,138,37.94,20.19
d5f8ca8f1c429e41c73b370ad2fb45a1,40578fbf4c594ee242e5cd224b077c10,ac,138,45.55,24.69
d5f8ca8f1c429e41c73b370ad2fb45a1,dbc6f53e8aa4b30d61366ddc81b17a91,ac,138,37.79,21.69
d5f8ca8f1c429e41c73b370ad2fb45a1,75b3ef7f6b2e155c5ff3a5b2c32fed80,ac,138,91.78,47.59
d5f8ca8f1c429e41c73b370ad2fb45a1,a6835971b07994243412ed59f9c5f310,ac,138,38.46,20.83
2960e42eb36dbb046a6ee3707bd2d290,0da6699ac8ae7aee51de72fee5ceb4ab,ac,230,78.94,38.65
2960e42eb36dbb046a6ee3707bd2d290,022c7571627e602f177b9ea2d718151c,ac,230,71.51,31.12
2960e42eb36dbb046a6ee3707bd2d290,41f6b634f63b40832879f0cf2d7df78c,ac,230,58.09,30.67
527490f08486bf8af2b8d0bf6e73911b,646680a2406b2430bde8761a48e4a2ed,ac,500,253.46,64.99
527490f08486bf8af2b8d0bf6e73911b,dae72ac97329f4d39ebc0e76ceaa1ec3,ac,500,109.9,28.18
527490f08486bf8af2b8d0bf6e73911b,65c5532392c79b258bc34ee22c9cadcb,ac,500,168.29,42.62
527490f08486bf8af2b8d0bf6e73911b,f2f9990bcda13be8771d656bf489dad5,ac,500,100.22,25.71
097787fa704cd38e11959f16e41bf8c3,4026f5142c9d6374247865fc12b78aed,ac,345,1084.66,337.6
097787fa704cd38e11959f16e41bf8c3,b7687c633dd4a085a428626479838633,ac,500,1220.08,304.24
097787fa704cd38e11959f16e41bf8c3,619c1be4c89a19705bf8e782db74d127,ac,500,1368.58,332.6
a14fd85ebbd38dbeddf3cd65ba2c1da1,976b1a9632d56fe807128f14925de66b,ac,138,43.61,23.85
119e3b320ed9a4694e5173c3b64591f1,c4caf9e04a0d4f83565449f2cce9d5d5,ac,161,45.01,24.71
dae72ac97329f4d39ebc0e76ceaa1ec3,e1f581b9f9af4ca9be996aa40da6759e,ac,500,101.67,26.36
119e3b320ed9a4694e5173c3b64591f1,c15a8669f594397efb3fa90138fffaae,ac,500,99.0,25.31
119e3b320ed9a4694e5173c3b64591f1,4231962b766e3f90f64fa07e4fc2d5cf,ac,500,73.79,18.42
2960e42eb36dbb046a6ee3707bd2d290,0813c2f03e941f5b24226a7a9772b8dd,ac,500,287.38,73.73
b5bf79061d232cfe39e740c80cf8d4f1,487cbe45b70fc4e83a1dd07546649e34,ac,138,63.81,36.81
b5bf79061d232cfe39e740c80cf8d4f1,25ca7e9577b39f7730394bc4db6b58ab,ac,138,39.65,22.73
b5bf79061d232cfe39e740c80cf8d4f1,5829b43571ce595e5127c235cb95ad2f,ac,138,65.53,37.26
75b3ef7f6b2e155c5ff3a5b2c32fed80,0c2da1c3364eb2e4d2b9d340c246eb96,ac,230,47.04,23.11
75b3ef7f6b2e155c5ff3a5b2c32fed80,a6835971b07994243412ed59f9c5f310,ac,230,72.39,33.32
75b3ef7f6b2e155c5ff3a5b2c32fed80,05b078717c0d74c1e99adc22b314fbec,ac,230,86.55,44.59
a14fd85ebbd38dbeddf3cd65ba2c1da1,c0e2bf725db7e7a854b8c181154d8059,ac,230,44.25,18.34
a14fd85ebbd38dbeddf3cd65ba2c1da1,74890305f6e5581d18ccfdbc2dbd7939,ac,230,88.96,37.78
a14fd85ebbd38dbeddf3cd65ba2c1da1,822101d70094b444b08be638059568f2,ac,230,45.07,23.06
a14fd85ebbd38dbeddf3cd65ba2c1da1,da8b553c31ab539a03f0822fb630769e,ac,230,90.14,46.96
a14fd85ebbd38dbeddf3cd65ba2c1da1,491159b91b3f6bfcebca81f03ebeee71,ac,230,59.39,29.38
a14fd85ebbd38dbeddf3cd65ba2c1da1,56f140884852f96cb0fa2c247b378358,ac,230,86.27,43.7
f2f9990bcda13be8771d656bf489dad5,2bec63f5d312303621583b97ff7c68bf,ac,230,57.94,30.87
f2f9990bcda13be8771d656bf489dad5,3f258712c3ba708ba78a60afde94352a,ac,230,115.63,61.55
f2f9990bcda13be8771d656bf489dad5,d68229f521316a03b517e42128c87060,ac,230,57.56,30.66
f2f9990bcda13be8771d656bf489dad5,2808e33b0ef26bac248b17936f0f1938,ac,230,130.84,69.93
f2f9990bcda13be8771d656bf489dad5,4d8ab89733dd9a88f1a9d130ca675c2e,ac,230,45.81,24.49
dae72ac97329f4d39ebc0e76ceaa1ec3,2bec63f5d312303621583b97ff7c68bf,ac,230,62.11,31.86
dae72ac97329f4d39ebc0e76ceaa1ec3,3f258712c3ba708ba78a60afde94352a,ac,230,109.21,57.98
dae72ac97329f4d39ebc0e76ceaa1ec3,d68229f521316a03b517e42128c87060,ac,230,55.97,29.85
dae72ac97329f4d39ebc0e76ceaa1ec3,2808e33b0ef26bac248b17936f0f1938,ac,230,136.65,73.16
dae72ac97329f4d39ebc0e76ceaa1ec3,4d8ab89733dd9a88f1a9d130ca675c2e,ac,230,42.55,22.67
ee7230dec6c5cf2229f0a706a265ca49,126a0d10becbaafcb2e72ce6848cf32c,ac,138,53.31,30.66
0c6702e7c69ad5df080432c20b524db6,e0d4257499d364fe49a49c0f4a7b5380,ac,345,116.57,38.82
822101d70094b444b08be638059568f2,491159b91b3f6bfcebca81f03ebeee71,ac,500,88.63,20.75
f2f9990bcda13be8771d656bf489dad5,e1f581b9f9af4ca9be996aa40da6759e,ac,500,114.77,29.73
8e88848cecf2dfe586dab1e65a48850f,158388770a41292b277c199ca8d95ccf,ac,230,63.0,31.53
0c6daff5aaefbe33461eebd8510d62fc,ee7230dec6c5cf2229f0a706a265ca49,ac,138,49.1,28.43
0c6daff5aaefbe33461eebd8510d62fc,ef76a95879354195a081baae73bc980d,ac,138,52.82,30.69
c077c0cd415753c0f5f3aa9397d739e3,732586672f67e2d70dc6f03919651783,ac,138,38.74,21.48
c077c0cd415753c0f5f3aa9397d739e3,4d8ab89733dd9a88f1a9d130ca675c2e,ac,138,52.32,28.73
c077c0cd415753c0f5f3aa9397d739e3,27e5b67fd10a082a605ee7d995f69eca,ac,138,36.22,20.67
8e88848cecf2dfe586dab1e65a48850f,3b75b20f2fdceab3626d527b1402d67f,ac,138,68.5,38.57
8e88848cecf2dfe586dab1e65a48850f,822101d70094b444b08be638059568f2,ac,138,35.28,19.82
0c6702e7c69ad5df080432c20b524db6,ad17a667ffead58278f350acb4715d0c,ac,138,53.26,30.9
0c6702e7c69ad5df080432c20b524db6,3776eddabd032b9e07745c212a4f485f,ac,138,58.55,33.99
ee7230dec6c5cf2229f0a706a265ca49,c7d221904d33bef269cad82b3a085cf4,ac,230,59.33,32.68
ee7230dec6c5cf2229f0a706a265ca49,de8e50b140cc0fe8da2c6c48bcbb378a,ac,230,57.2,30.63
ee7230dec6c5cf2229f0a706a265ca49,ef76a95879354195a081baae73bc980d,ac,230,76.31,41.68
de8e50b140cc0fe8da2c6c48bcbb378a,48b0c1e73495f288ff1e4c1244101cc8,ac,230,58.21,30.68
a6835971b07994243412ed59f9c5f310,3bab61d4e908e8a49692fe017c65ec9b,ac,230,52.45,26.77
4d8ab89733dd9a88f1a9d130ca675c2e,27e5b67fd10a082a605ee7d995f69eca,ac,138,49.72,25.98
cb2c2e04634a5a60cb03409301111618,1f12a716b17bee8c7de14c39f20520f0,ac,345,289.59,47.5
25ca7e9577b39f7730394bc4db6b58ab,3f12cc3464d7a80a7706f970dc254bb7,ac,138,60.52,34.84
de8e50b140cc0fe8da2c6c48bcbb378a,126a0d10becbaafcb2e72ce6848cf32c,ac,138,81.96,44.58
c902fef34d9cb8c04e2442f105b24964,fb5e2d99bdb7dbb38d7903d17d3ead5d,ac,138,56.3,32.03
c902fef34d9cb8c04e2442f105b24964,046dcdcc85b77b2cea66ba37650b38b6,ac,138,60.04,33.93
c902fef34d9cb8c04e2442f105b24964,2a9810ce40f5465f42d5c9ef7fb9908b,ac,138,80.97,44.86
c902fef34d9cb8c04e2442f105b24964,1d514c090bf341efbd39d07dbec0b51a,ac,138,39.4,22.61
c902fef34d9cb8c04e2442f105b24964,845a3c1380d0cb46b59a0b95c7712874,ac,138,70.45,40.36
c902fef34d9cb8c04e2442f105b24964,55ed3f83ee5791beccc8b66f29bf4c97,ac,138,54.26,30.56
7cf3a0e4045dc8e6b2aea2319ae903f8,29d6f494f888284d18fa14ee6160356c,ac,138,52.2,30.41
7cf3a0e4045dc8e6b2aea2319ae903f8,c4a8744c537cc4c5c147292d6ca84144,ac,138,55.54,32.36
7cf3a0e4045dc8e6b2aea2319ae903f8,de8e50b140cc0fe8da2c6c48bcbb378a,ac,138,52.53,30.39
7cf3a0e4045dc8e6b2aea2319ae903f8,48b0c1e73495f288ff1e4c1244101cc8,ac,138,74.33,43.23
067bc5f0cba3b80da70aaf152ea88d00,71e26e6c6ccdd9bcb3c9539299b712e9,ac,138,309.45,178.11
067bc5f0cba3b80da70aaf152ea88d00,7b56d37854e7ba51f10637e34fa89ab7,ac,138,313.76,180.08
067bc5f0cba3b80da70aaf152ea88d00,a037e398cd3cba1f8cc695243fd0b475,ac,138,270.08,155.83
067bc5f0cba3b80da70aaf152ea88d00,4026f5142c9d6374247865fc12b78aed,ac,345,582.54,186.65
067bc5f0cba3b80da70aaf152ea88d00,f1da3aae38e4c24a774b1ef4cd727f3c,ac,345,482.92,162.97
